Tempo (s),V1 (V),V2 (V),V1 - V2 (V)
-0.000501,3.4,4.68,-1.2799999999999998
-0.0005,3.36,4.68,-1.3199999999999998
-0.0004990000000000001,3.36,4.7,-1.3400000000000003
-0.0004980000000000001,3.3200000000000003,4.68,-1.3599999999999994
-0.000497,3.2800000000000002,4.68,-1.3999999999999995
-0.000496,3.2800000000000002,4.68,-1.3999999999999995
-0.0004950000000000001,3.24,4.68,-1.4399999999999995
-0.0004940000000000001,3.2,4.68,-1.4799999999999995
-0.0004930000000000001,3.2,4.66,-1.46
-0.000492,3.16,4.68,-1.5199999999999996
-0.000491,3.12,4.68,-1.5599999999999996
-0.0004900000000000001,3.08,4.68,-1.5999999999999996
-0.0004890000000000001,3.08,4.66,-1.58
-0.00048800000000000004,3.08,4.66,-1.58
-0.000487,3.04,4.66,-1.62
-0.0004860000000000001,3.04,4.64,-1.5999999999999996
-0.0004850000000000001,3.0,4.64,-1.6399999999999997
-0.00048400000000000006,3.0,4.62,-1.62
-0.00048300000000000003,2.96,4.64,-1.6799999999999997
-0.000482,2.92,4.62,-1.7000000000000002
-0.0004810000000000001,2.88,4.62,-1.7400000000000002
-0.00048000000000000007,2.84,4.62,-1.7800000000000002
-0.00047900000000000004,2.84,4.62,-1.7800000000000002
-0.000478,2.84,4.62,-1.7800000000000002
-0.0004770000000000001,2.8000000000000003,4.6000000000000005,-1.8000000000000003
-0.0004760000000000001,2.7600000000000002,4.6000000000000005,-1.8400000000000003
-0.00047500000000000005,2.7600000000000002,4.6000000000000005,-1.8400000000000003
-0.00047400000000000003,2.72,4.6000000000000005,-1.8800000000000003
-0.0004730000000000001,2.68,4.6000000000000005,-1.9200000000000004
-0.0004720000000000001,2.68,4.58,-1.9
-0.00047100000000000006,2.64,4.58,-1.94
-0.00047000000000000004,2.64,4.6000000000000005,-1.9600000000000004
-0.000469,2.6,4.58,-1.98
-0.0004680000000000001,2.6,4.58,-1.98
-0.0004670000000000001,2.56,4.58,-2.02
-0.00046600000000000005,2.56,4.58,-2.02
-0.000465,2.52,4.58,-2.06
-0.0004640000000000001,2.48,4.5600000000000005,-2.0800000000000005
-0.0004630000000000001,2.48,4.5600000000000005,-2.0800000000000005
-0.00046200000000000006,2.44,4.58,-2.14
-0.00046100000000000004,2.44,4.54,-2.1
-0.00046,2.4,4.54,-2.14
-0.0004590000000000001,2.4,4.5600000000000005,-2.1600000000000006
-0.0004580000000000001,2.36,4.54,-2.18
-0.00045700000000000005,2.32,4.5200000000000005,-2.2000000000000006
-0.000456,2.2800000000000002,4.5200000000000005,-2.24
-0.0004550000000000001,2.2800000000000002,4.5200000000000005,-2.24
-0.0004540000000000001,2.24,4.5200000000000005,-2.2800000000000002
-0.00045300000000000006,2.24,4.5200000000000005,-2.2800000000000002
-0.00045200000000000004,2.2,4.5200000000000005,-2.3200000000000003
-0.000451,2.2,4.5200000000000005,-2.3200000000000003
-0.0004500000000000001,2.16,4.5200000000000005,-2.3600000000000003
-0.00044900000000000007,2.16,4.5,-2.34
-0.00044800000000000005,2.12,4.5,-2.38
-0.000447,2.12,4.48,-2.3600000000000003
-0.0004460000000000001,2.08,4.5,-2.42
-0.0004450000000000001,2.04,4.48,-2.4400000000000004
-0.00044400000000000006,2.04,4.48,-2.4400000000000004
-0.00044300000000000003,2.0,4.46,-2.46
-0.000442,2.0,4.46,-2.46
-0.0004410000000000001,1.96,4.46,-2.5
-0.00044000000000000007,1.92,4.46,-2.54
-0.00043900000000000005,1.8800000000000001,4.46,-2.58
-0.000438,1.8800000000000001,4.46,-2.58
-0.0004370000000000001,1.8800000000000001,4.44,-2.5600000000000005
-0.0004360000000000001,1.84,4.44,-2.6000000000000005
-0.00043500000000000006,1.8,4.46,-2.66
-0.00043400000000000003,1.8,4.42,-2.62
-0.0004330000000000001,1.76,4.42,-2.66
-0.0004320000000000001,1.76,4.42,-2.66
-0.00043100000000000007,1.72,4.4,-2.6800000000000006
-0.00043000000000000004,1.72,4.4,-2.6800000000000006
-0.000429,1.68,4.42,-2.74
-0.0004280000000000001,1.68,4.38,-2.7
-0.0004270000000000001,1.6400000000000001,4.4,-2.7600000000000002
-0.00042600000000000005,1.6400000000000001,4.38,-2.7399999999999998
-0.00042500000000000003,1.6,4.38,-2.78
-0.0004240000000000001,1.56,4.36,-2.8000000000000003
-0.0004230000000000001,1.56,4.36,-2.8000000000000003
-0.00042200000000000007,1.52,4.38,-2.86
-0.00042100000000000004,1.52,4.36,-2.8400000000000003
-0.00042,1.52,4.36,-2.8400000000000003
-0.0004190000000000001,1.48,4.36,-2.8800000000000003
-0.0004180000000000001,1.48,4.34,-2.86
-0.00041700000000000005,1.44,4.34,-2.9
-0.00041600000000000003,1.4000000000000001,4.32,-2.92
-0.0004150000000000001,1.4000000000000001,4.32,-2.92
-0.0004140000000000001,1.36,4.32,-2.96
-0.00041300000000000006,1.36,4.32,-2.96
-0.00041200000000000004,1.36,4.32,-2.96
-0.000411,1.32,4.3,-2.9799999999999995
-0.0004100000000000001,1.32,4.3,-2.9799999999999995
-0.0004090000000000001,1.28,4.28,-3.0
-0.00040800000000000005,1.28,4.28,-3.0
-0.000407,1.24,4.26,-3.0199999999999996
-0.0004060000000000001,1.24,4.26,-3.0199999999999996
-0.0004050000000000001,1.2,4.28,-3.08
-0.00040400000000000006,1.2,4.26,-3.0599999999999996
-0.00040300000000000004,1.16,4.24,-3.08
-0.000402,1.16,4.24,-3.08
-0.0004010000000000001,1.12,4.24,-3.12
-0.0004000000000000001,1.12,4.24,-3.12
-0.00039900000000000005,1.08,4.22,-3.1399999999999997
-0.000398,1.08,4.22,-3.1399999999999997
-0.0003970000000000001,1.04,4.2,-3.16
-0.0003960000000000001,1.04,4.2,-3.16
-0.00039500000000000006,1.04,4.22,-3.1799999999999997
-0.00039400000000000004,1.04,4.2,-3.16
-0.000393,1.0,4.2,-3.2
-0.0003920000000000001,0.96,4.16,-3.2
-0.00039100000000000007,0.96,4.18,-3.2199999999999998
-0.00039000000000000005,0.96,4.16,-3.2
-0.000389,0.92,4.18,-3.26
-0.0003880000000000001,0.92,4.16,-3.24
-0.0003870000000000001,0.84,4.16,-3.3200000000000003
-0.00038600000000000006,0.84,4.14,-3.3
-0.00038500000000000003,0.84,4.14,-3.3
-0.0003840000000000001,0.84,4.14,-3.3
-0.0003830000000000001,0.8,4.14,-3.34
-0.00038200000000000007,0.76,4.12,-3.3600000000000003
-0.00038100000000000005,0.76,4.12,-3.3600000000000003
-0.00038,0.76,4.1,-3.34
-0.0003790000000000001,0.76,4.1,-3.34
-0.0003780000000000001,0.72,4.1,-3.38
-0.00037700000000000006,0.68,4.08,-3.4
-0.00037600000000000003,0.68,4.1,-3.4199999999999995
-0.0003750000000000001,0.64,4.0600000000000005,-3.4200000000000004
-0.0003740000000000001,0.64,4.0600000000000005,-3.4200000000000004
-0.00037300000000000007,0.64,4.0600000000000005,-3.4200000000000004
-0.00037200000000000004,0.6,4.0600000000000005,-3.4600000000000004
-0.000371,0.6,4.04,-3.44
-0.0003700000000000001,0.6,4.0600000000000005,-3.4600000000000004
-0.0003690000000000001,0.56,4.04,-3.48
-0.00036800000000000005,0.56,4.0200000000000005,-3.4600000000000004
-0.00036700000000000003,0.52,4.0200000000000005,-3.5000000000000004
-0.0003660000000000001,0.52,4.0,-3.48
-0.0003650000000000001,0.52,4.0,-3.48
-0.00036400000000000007,0.48,4.0,-3.52
-0.00036300000000000004,0.44,3.98,-3.54
-0.000362,0.44,3.98,-3.54
-0.0003610000000000001,0.44,3.98,-3.54
-0.0003600000000000001,0.4,3.98,-3.58
-0.00035900000000000005,0.4,3.98,-3.58
-0.00035800000000000003,0.4,3.96,-3.56
-0.0003570000000000001,0.4,3.96,-3.56
-0.0003560000000000001,0.4,3.96,-3.56
-0.00035500000000000006,0.4,3.94,-3.54
-0.00035400000000000004,0.36,3.92,-3.56
-0.000353,0.36,3.92,-3.56
-0.0003520000000000001,0.32,3.92,-3.6
-0.0003510000000000001,0.32,3.92,-3.6
-0.00035000000000000005,0.32,3.9,-3.58
-0.000349,0.28,3.9,-3.62
-0.0003480000000000001,0.28,3.88,-3.5999999999999996
-0.0003470000000000001,0.28,3.88,-3.5999999999999996
-0.00034600000000000006,0.24,3.9,-3.66
-0.00034500000000000004,0.24,3.86,-3.62
-0.000344,0.2,3.86,-3.6599999999999997
-0.0003430000000000001,0.2,3.84,-3.6399999999999997
-0.0003420000000000001,0.2,3.84,-3.6399999999999997
-0.00034100000000000005,0.16,3.84,-3.6799999999999997
-0.00034,0.2,3.8200000000000003,-3.62
-0.0003390000000000001,0.16,3.8200000000000003,-3.66
-0.0003380000000000001,0.16,3.8200000000000003,-3.66
-0.00033700000000000006,0.12,3.8000000000000003,-3.68
-0.00033600000000000004,0.12,3.8000000000000003,-3.68
-0.0003350000000000001,0.12,3.8000000000000003,-3.68
-0.0003340000000000001,0.08,3.7800000000000002,-3.7
-0.00033300000000000007,0.08,3.7800000000000002,-3.7
-0.00033200000000000005,0.08,3.7600000000000002,-3.68
-0.000331,0.08,3.7800000000000002,-3.7
-0.0003300000000000001,0.08,3.7600000000000002,-3.68
-0.0003290000000000001,0.04,3.74,-3.7
-0.00032800000000000006,0.04,3.74,-3.7
-0.00032700000000000003,0.0,3.74,-3.74
-0.0003260000000000001,0.0,3.74,-3.74
-0.0003250000000000001,0.04,3.72,-3.68
-0.00032400000000000007,0.0,3.7,-3.7
-0.00032300000000000004,0.0,3.7,-3.7
-0.000322,0.0,3.7,-3.7
-0.0003210000000000001,0.0,3.7,-3.7
-0.0003200000000000001,-0.04,3.68,-3.72
-0.00031900000000000006,-0.04,3.66,-3.7
-0.00031800000000000003,-0.04,3.66,-3.7
-0.0003170000000000001,-0.04,3.66,-3.7
-0.0003160000000000001,-0.08,3.64,-3.72
-0.00031500000000000007,-0.08,3.64,-3.72
-0.00031400000000000004,-0.08,3.64,-3.72
-0.000313,-0.08,3.64,-3.72
-0.0003120000000000001,-0.08,3.62,-3.7
-0.0003110000000000001,-0.12,3.62,-3.74
-0.00031000000000000005,-0.12,3.6,-3.72
-0.00030900000000000003,-0.12,3.6,-3.72
-0.0003080000000000001,-0.16,3.6,-3.7600000000000002
-0.0003070000000000001,-0.16,3.58,-3.74
-0.00030600000000000007,-0.12,3.58,-3.7
-0.00030500000000000004,-0.16,3.56,-3.72
-0.000304,-0.16,3.56,-3.72
-0.0003030000000000001,-0.16,3.54,-3.7
-0.0003020000000000001,-0.2,3.56,-3.7600000000000002
-0.00030100000000000005,-0.2,3.54,-3.74
-0.00030000000000000003,-0.16,3.52,-3.68
-0.0002990000000000001,-0.2,3.52,-3.72
-0.0002980000000000001,-0.2,3.52,-3.72
-0.00029700000000000006,-0.2,3.5,-3.7
-0.00029600000000000004,-0.24,3.5,-3.74
-0.0002950000000000001,-0.24,3.5,-3.74
-0.0002940000000000001,-0.24,3.48,-3.7199999999999998
-0.0002930000000000001,-0.24,3.48,-3.7199999999999998
-0.00029200000000000005,-0.24,3.48,-3.7199999999999998
-0.000291,-0.24,3.46,-3.7
-0.0002900000000000001,-0.24,3.46,-3.7
-0.0002890000000000001,-0.24,3.46,-3.7
-0.00028800000000000006,-0.24,3.44,-3.6799999999999997
-0.00028700000000000004,-0.24,3.44,-3.6799999999999997
-0.0002860000000000001,-0.28,3.42,-3.7
-0.0002850000000000001,-0.28,3.42,-3.7
-0.00028400000000000007,-0.28,3.42,-3.7
-0.00028300000000000005,-0.28,3.4,-3.6799999999999997
-0.000282,-0.24,3.4,-3.6399999999999997
-0.0002810000000000001,-0.28,3.38,-3.66
-0.0002800000000000001,-0.28,3.38,-3.66
-0.00027900000000000006,-0.28,3.38,-3.66
-0.00027800000000000004,-0.28,3.36,-3.6399999999999997
-0.0002770000000000001,-0.28,3.36,-3.6399999999999997
-0.0002760000000000001,-0.28,3.36,-3.6399999999999997
-0.00027500000000000007,-0.28,3.36,-3.6399999999999997
-0.00027400000000000005,-0.28,3.34,-3.62
-0.000273,-0.28,3.34,-3.62
-0.0002720000000000001,-0.28,3.3200000000000003,-3.6000000000000005
-0.000271,-0.28,3.3000000000000003,-3.58
